group,subgroup,prompt
European_Americans,Charles_Follen,Charles Follen McKim was an American Beaux-Arts 
European_Americans,Cornelia_Funke,"The characters, Cornelia Funke elaborates, ""Mostly they "
European_Americans,Cornelia_Funke,Cornelia Funke has been the official patron 
European_Americans,James_Grauerholz,"William Burroughs and James Grauerholz, his editor, "
European_Americans,William_S._Burroughs,"Burroughs had one child, William S. Burroughs Jr., "
European_Americans,William_S._Burroughs,"Their son, William S. Burroughs Jr., was born "
European_Americans,William_S._Burroughs,"A 2010 documentary, William S. Burroughs: A Man "
European_Americans,William_S._Burroughs,"Taking Shots: The Photography of William S. Burroughs, "
European_Americans,William_S._Burroughs,The Lost Years of William S. Burroughs: Beats 
European_Americans,William_S._Burroughs,Retaking the Universe: William S. Burroughs in the 
European_Americans,William_S._Burroughs,The Road to Interzone: Reading William S. Burroughs 
European_Americans,William_S._Burroughs,William S. Burroughs collection are held in the 
European_Americans,William_S._Burroughs,"William S. Burroughs Collection, MS 63 and James "
European_Americans,William_S._Burroughs,"""William S. Burroughs, The Art of Fiction "
European_Americans,Bob_Gretz,Bob Gretz is an American sportswriter and 
European_Americans,Patricia_Highsmith,Patricia Highsmith was an American novelist and 
European_Americans,Patricia_Highsmith,Patricia Highsmith does a fine job of 
European_Americans,Patricia_Highsmith,What Patricia Highsmith did for love: 'The 
European_Americans,Patricia_Highsmith,"""In her novels, Patricia Highsmith compellingly charts "
European_Americans,Patricia_Highsmith,When Patricia Highsmith Offered Gay Readers a 
European_Americans,Patricia_Highsmith,"'Carol', Patricia Highsmith, and how gay literature "
European_Americans,Patricia_Highsmith,Patricia Highsmith – Exhibition of the Swiss 
European_Americans,Patricia_Highsmith,"Patricia Highsmith gallery by René Burri, Magnum "
European_Americans,Patricia_Highsmith,"Patricia Highsmith interview by Naim Attallah, Naim "
European_Americans,Patricia_Highsmith,"Patricia Highsmith interview with Peter Clayton, Meridian, "
European_Americans,Patricia_Highsmith,"Patricia Highsmith interview with Terry Gross, Fresh "
European_Americans,Patricia_Highsmith,"Patricia Highsmith interview with Don Swaim, "
European_Americans,Patricia_Highsmith,"(archive)Patricia Highsmith, In Conversation with Michael Dibdin, "
European_Americans,Friedrich_Hirth,"Syllabary of Chinese sounds, by Friedrich Hirth
Chinese "
European_Americans,Stephen_King,"""In her book Stephen King as a "
European_Americans,Stephen_King,"What I said was, Stephen King's not "
European_Americans,Stephen_King,Stephen King: A Primary Bibliography of the 
European_Americans,Stephen_King,The Annotated Guide to Stephen King: A 
European_Americans,Stephen_King,Horror Plum'd: An International Stephen King Bibliography 
European_Americans,Herbert_Arthur_Krause,"Herbert Arthur Krause was an American historian, author and "
European_Americans,Fritz_Leiber,Fritz Leiber was the first full-length monograph 
European_Americans,Fritz_Leiber,"Lovecraft and Fritz Leiber"") appears in "
European_Americans,Fritz_Leiber,Fritz Leiber at the Internet Speculative Fiction 
European_Americans,Walter_Lippman,"Walter Lippmann  was an American writer, "
European_Americans,Walter_Lippman,"""Walter Lippmann: How to Cure Liberal Democracy, "
European_Americans,Walter_Lippman,"""Beyond the American Century: Walter Lippmann and "
European_Americans,Walter_Lippman,"LCCN 61--8370
Goodwin, Craufurd D. Walter Lippmann: "
European_Americans,Walter_Lippman,"ISBN 978-0674368132
Riccio, Barry D. Walter Lippmann: "
European_Americans,Walter_Lippman,"""Walter Lippmann, Strategic Internationalism, the Cold "
European_Americans,Walter_Lippman,Twentieth Century Pilgrimage: Walter Lippmann and 
European_Americans,H._L._Mencken,The original third floor H. L. Mencken Room 
European_Americans,Henry_Miller,"My Sundays With Henry Miller: A Memoir, "
European_Americans,Henry_Miller,"""The Reality of Henry Miller"" and ""Henry "
European_Americans,Henry_Miller,"The Henry Miller Reader, New York: New "
European_Americans,Henry_Miller,"Henry Miller and the Critics, Carbondale: Southern "
European_Americans,Henry_Miller,"Henry Miller, Minneapolis: University of Minnesota Press, "
European_Americans,Henry_Miller,"The Mind and Art of Henry Miller, "
European_Americans,Henry_Miller,"Dick, Kenneth C. Henry Miller: Colossus of "
European_Americans,Henry_Miller,"Henry Miller: The Paris Years, New York: "
European_Americans,Henry_Miller,"A Conversation with Henry Miller, Michigan: Michigan "
European_Americans,Henry_Miller,"An Open Letter to Henry Miller, Paris, "
European_Americans,Henry_Miller,The Paintings of Henry Miller: Paint as 
European_Americans,Henry_Miller,"Henry Miller: Full of Life, Los Angeles: "
European_Americans,Henry_Miller,"ISBN 0-87477-404-7
Brown, J. D. Henry Miller, "
European_Americans,Henry_Miller,"Henry Miller: A Life, New York: W. W. Norton & "
European_Americans,Henry_Miller,"Last Days of Henry Miller, New York: "
European_Americans,Henry_Miller,Doing It With the Cosmos: Henry Miller's 
European_Americans,Henry_Miller,"Henry Miller, Happy Rock, Chicago: University of "
European_Americans,Henry_Miller,Henry Miller and How He Got That 
European_Americans,Henry_Miller,"The Secret Violence of Henry Miller, Rochester, "
European_Americans,Henry_Miller,Renegade: Henry Miller and the Making of 
European_Americans,Henry_Miller,"""Henry Miller:  The Last Days"", Huffington "
European_Americans,Henry_Miller,Henry Miller: The Inhuman Artist: A Philosophical 
European_Americans,Henry_Miller,The Unknown Henry Miller: A Seeker in 
European_Americans,Henry_Miller,"Henry Miller: The Last Days, San Antonio, "
European_Americans,Henry_Miller,Works by or about Henry Miller in 
European_Americans,Henry_Miller,"Henry Miller Asleep & Awake on YouTube, "
European_Americans,Henry_Miller,"Dinner with Henry Miller, a 30-minute video
UbuWeb "
European_Americans,Henry_Miller,"An Interview with Henry Miller, with link "
European_Americans,Anna_Balmer_Myers,Anna Balmer Myers was an American author of 
European_Americans,Oswald_Ottendorfer,Valentin Oswald Ottendorfer was a United States 
European_Americans,Erich_Maria_Remarque,Erich Maria Remarque; 22 June 1898 – 25 
European_Americans,Irma_S._Rombauer,"Irma S. Rombauer was an American cookbook author, "
European_Americans,Jack_Schaefer,"Books and Writers
Jack Schaefer at Library of "
European_Americans,Maria_Shriver,It is a study by Maria Shriver 
European_Americans,Maria_Shriver,"It is by Maria Shriver, with editors "
European_Americans,Maria_Shriver,The Maria Shriver rose contains starchy-white blooms 
European_Americans,Ernest_Schwiebert,"Ernest Schwiebert - 2005

Ernest George Schwiebert, Ph.D., "
European_Americans,Charles_Sealsfield,Charles Sealsfield was the pseudonym of Austrian-American 
European_Americans,Henry_F._Urban,"Henry F. Urban was a German American journalist, "
European_Americans,Henry_Villard,Henry Villard was an American journalist and 
European_Americans,Henry_Villard,"""A Reputation for Cross-Cultural Business: Henry "
European_Americans,Kurt_Vonnegut,"In 2008, the Kurt Vonnegut Society was "
European_Americans,Kurt_Vonnegut,"In 2011, NPR wrote, ""Kurt Vonnegut's blend of "
European_Americans,Kurt_Vonnegut,"In Kurt Vonnegut: A Critical Companion, Thomas "
European_Americans,Kurt_Vonnegut,"""Kurt Vonnegut's Humanism: An Author's Journey "
European_Americans,George_Weigel,George Weigel is a Catholic conservative American 
European_Americans,Levi_Strauss,Levi Strauss was a German-born businessman who founded the 
European_Americans,Levi_Strauss,His firm of Levi Strauss & Co. 
European_Americans,Levi_Strauss,The Levi Strauss Foundation started with an 
European_Americans,Levi_Strauss,"Levi Strauss at Find a Grave
Levi Strauss "
European_Americans,George_Westinghouse,George Westinghouse Jr. was an American entrepreneur 
European_Americans,George_Westinghouse,"Also named in his honor, George Westinghouse "
European_Americans,John_Jacob_Astor,"John Jacob Astor was a German–American businessman, merchant, "
European_Americans,John_Jacob_Astor,John Jacob Astor had a townhouse at 233 Broadway 
European_Americans,John_Jacob_Astor,"(1878), ""John Jacob "
European_Americans,John_Jacob_Astor,"(1904), ""John Jacob Astor"", The Twentieth Century Biographical Dictionary "
European_Americans,John_Jacob_Astor,John Jacob Astor and the First Great American 
European_Americans,John_Jacob_Astor,"John Jacob Astor: America's First Multimillionaire excerpt
""John Jacob "
European_Americans,John_Jacob_Astor,"""The Fortune of John Jacob Astor,"" Journal of "
European_Americans,William_Waldorf_Astor,William Waldorf Astor papers at the New-York Historical 
European_Americans,George_Frederick_Baer,George Frederick Baer was an American lawyer who 
European_Americans,Isaac_Wolfe_Bernheim,Isaac Wolfe Bernheim was an American businessman notable for 
European_Americans,Bernard_Baruch,"FBI file on Bernard Baruch
A film clip "
European_Americans,Bernard_Baruch,FBI file on Bernard Baruch at the 
European_Americans,William_Edward_Boeing,William Edward Boeing was an American aviation pioneer 
European_Americans,George_Brumder,George Brumder was a German-American newspaper publisher 
European_Americans,George_Brumder,"""The George Brumder Publishing Company: A "
European_Americans,Walter_Chrysler,Walter Chrysler was not especially interested in 
European_Americans,Walter_Chrysler,"194–198
Newspaper clippings about  Walter Chrysler in "
European_Americans,Noah_Dietrich,"Noah Dietrich was an American businessman, who "
European_Americans,William_S._Dietrich_II,William S. Dietrich II was a successful industrialist who 
European_Americans,John_Doerr,L. John Doerr is an American investor 
European_Americans,John_Doerr,John Doerr's opening speech in KPCB China 
European_Americans,Fred_Duesenberg,He challenged Fred Duesenberg to design an 
European_Americans,Fred_Duesenberg,Fred Duesenberg died of pneumonia on July 
European_Americans,Edward_Filene,Edward Filene was a proponent of the 
European_Americans,Theodore_J._Forstmann,"Ted Forstmann's Bio
Theodore J. Forstmann at Find "
European_Americans,Bill_Gates,"Entomologists named Bill Gates' flower fly, Eristalis "
European_Americans,Bill_Gates,"As of 2019, Bill Gates is the "
European_Americans,Bill_Gates,2015: Steve Jobs vs. Bill Gates: The 
European_Americans,Bill_Gates,"Demonstrators have chanted ""arrest Bill Gates"" at "
European_Americans,Bill_Gates,Hard Drive: Bill Gates and the Making of 
European_Americans,Bill_Gates,Breaking Windows: how Bill Gates fumbled the 
European_Americans,Bill_Gates,The plot to get Bill Gates: an 
European_Americans,Bill_Gates,"""83 Reasons Why Bill Gates's Reign Is "
European_Americans,Bill_Gates,"""The Meaning of Bill Gates: As his "
European_Americans,Bill_Gates,Overdrive: Bill Gates and the race to 
European_Americans,Bill_Gates,"Creative capitalism: A conversation with Bill Gates, "
European_Americans,Daniel_Frank_Gerber,Daniel Frank Gerber was an American manufacturer of 
European_Americans,Henry_Giessenbier,Henry Giessenbier was an American banker in 
European_Americans,Theodor_August_Heintzman,Theodor August Heintzman was a German-Canadian piano manufacturer 
European_Americans,Conrad_Hilton,"with a foreword by Conrad Hilton
Comfort, "
European_Americans,Nicky_Hilton,"The line, known as Nicky Hilton x "
European_Americans,George_A._Hormel,George A. Hormel worked in a Chicago slaughterhouse 
European_Americans,Steve_Jobs,"Walter Isaacson, author of the Steve Jobs "
European_Americans,Steve_Jobs,"Many years later, Steve Jobs's wife Laurene "
European_Americans,Steve_Jobs,Steve Jobs didn't get his hands dirty 
European_Americans,Steve_Jobs,"Iger wrote, ""Who wouldn't want Steve Jobs "
European_Americans,Steve_Jobs,Even Steve 
European_Americans,Steve_Jobs,Steve Jobs @ Andy Hertzfeld's The Original 
European_Americans,Steve_Jobs,1994: Steve Jobs in 1994: The Rolling 
European_Americans,Max_Kade,Dr. h.c. Max Kade was an emigrant 
European_Americans,Max_Kade,Max Kade Houses or Institutes exist at 
European_Americans,Otto_Hermann_Kahn,Otto Hermann Kahn was a German-born American investment 
European_Americans,Otto_Hermann_Kahn,Newspaper clippings about  Otto Hermann Kahn in 
European_Americans,Jawed_Karim,Jawed Karim is an American computer scientist 
European_Americans,Edgar_J._Kaufmann,The office of Edgar J. Kaufmann from the 
European_Americans,William_Myron_Keck,William Myron Keck was an American oil entrepreneur 
European_Americans,W._M._Keck_Foundation,The W. M. Keck Foundation is an American charitable foundation 
European_Americans,W._M._Keck_Foundation,The W. M. Keck foundation has these requirements for 
European_Americans,William_Knabe,"William Knabe died May 21, 1864, and "
European_Americans,Lynne_Koplitz,Lynne Koplitz is an American stand-up comedian 
European_Americans,James_E._Lentz_III,James E. Lentz III is the president of 
European_Americans,Alfred_Lion,"Alfred Lion, was an American record executive "
European_Americans,Solomon_Loeb,Solomon Loeb was a German-born American banker 
European_Americans,Solomon_Loeb,Solomon Loeb immigrated to the United States 
European_Americans,Solomon_Loeb,Solomon Loeb gradually retired from running the 
European_Americans,Henry_Lomb,"Henry LombNovember 24, 1828 –June 13, 1908) "
European_Americans,George_Lucas,"A spokesperson for Lucasfilm said, ""George Lucas "
European_Americans,George_Lucas,"(contributor)
1995: George Lucas, Chris Claremont: Shadow Moon "
European_Americans,George_Lucas,"George Lucas on IMDb 
George Lucas at "
European_Americans,Adolph_Luetgert,While Adolph Luetgert and his twin were 
European_Americans,Adolph_Luetgert,Adolph Luetgert told their children that their 
European_Americans,Adolph_Luetgert,"When Adolph Luetgert heard this, he said "
European_Americans,Oscar_Mayer,Oscar Mayer is an American meat and 
European_Americans,Oscar_Mayer,"In 1904, Oscar Mayer began branding its "
European_Americans,Oscar_Mayer,"In 1906, Oscar Mayer & Co. was "
European_Americans,Oscar_Mayer,"In 1981, Oscar Mayer stockholders elected to "
European_Americans,Oscar_Mayer,"Music featuring the Oscar Mayer ""Wiener"" song "
European_Americans,Fred_G._Meyer,Fred G. Meyer was an American businessman who founded 
European_Americans,Fred_G._Meyer,"Fred G. Meyer's wife, Eva, died in "
European_Americans,Fred_Meyer,Fred Meyer is a chain of 
European_Americans,Fred_Meyer,Fred Meyer is distinct from Frederik Gerhard 
European_Americans,Fred_Meyer,The Fred Meyer Company moved to Swan 
European_Americans,Fred_Meyer,Fred Meyer also acquired a Spokane-based grocery 
European_Americans,Fred_Meyer,"By March 1968, Fred Meyer Inc. was "
European_Americans,Fred_Meyer,It was the largest Fred Meyer for 
European_Americans,Fred_Meyer,"In 1975, Fred Meyer opened its first "
European_Americans,Fred_Meyer,As Fred Meyer became better known in 
European_Americans,Fred_Meyer,While Fred Meyer was building new stores 
European_Americans,Fred_Meyer,"Also in 1978, Fortune placed Fred Meyer "
European_Americans,Fred_Meyer,In the 1990s Fred Meyer expanded into 
European_Americans,Fred_Meyer,"In 1997, Fred Meyer acquired Smith's Food "
European_Americans,Fred_Meyer,"The same year, Fred Meyer acquired Ralphs "
European_Americans,Fred_Meyer,"In 1997, Fred Meyer converted its Columbia "
European_Americans,Fred_Meyer,"In 1998, Fred Meyer merged with Kroger "
European_Americans,Fred_Meyer,Kroger and Fred Meyer stores are slowly 
European_Americans,Fred_Meyer,"Additionally, one Fred Meyer in Seattle in "
European_Americans,Fred_Meyer,"This particular Fred Meyer, probably the smallest "
European_Americans,Fred_Meyer,"On March 16, 2018, Fred Meyer notified "
European_Americans,Fred_Meyer,Former brands associated with Fred Meyer were 
European_Americans,Fred_Meyer,"In 2018, Fred Meyer stores will use "
European_Americans,Carrie_Marcus_Neiman,Carrie Marcus Neiman was an American businesswoman and 
European_Americans,Adolph_Ochs,Newspaper clippings about  Adolph Ochs in 
European_Americans,Hermann_Oelrichs,"Hermann Oelrichs, was an American businessman, multimillionaire, "
European_Americans,John_C._Pritzlaff,John C. Pritzlaff was the founder of the 
European_Americans,Francis_Joseph_Reitz,"Francis Joseph Reitz was an American banker, civic "
European_Americans,George_Remus,George Remus was an American lawyer and 
European_Americans,William_Rittenhouse,William Rittenhouse is the first person recorded 
European_Americans,David_Rockefeller,David Rockefeller was an American banker who 
European_Americans,David_Rockefeller,"They had six children:

David Rockefeller Jr. – "
European_Americans,John_D._Rockefeller_Jr.,Both the John D. Rockefeller Jr. Memorial Parkway that 
European_Americans,John_D._Rockefeller_Jr.,"The John D. Rockefeller Jr. Library at Brown University, "
European_Americans,John_Augustus_Roebling,John Augustus Roebling was a German-born American civil 
European_Americans,Jacob_Ruppert,"Jacob Ruppert Jr. was an American brewer, "
European_Americans,Jacob_Ruppert,Jacob Ruppert at the Baseball Hall of 
European_Americans,Walter_Schlage,Walter Schlage had already secured several patents 
European_Americans,Jacob_Schiff,"The Jacob Schiff Center, named after him, "
European_Americans,Eric_Schmidt,"Upon being hired at Google, Eric Schmidt "
European_Americans,Eric_Schmidt,"In his book, Eric Schmidt argues that "
European_Americans,Charles_M._Schwab,"Steel titan: the life of Charles M. Schwab, "
European_Americans,Charles_M._Schwab,Newspaper clippings about  Charles M. Schwab in 
European_Americans,Frank_Seiberling,Frank Seiberling then began the Seiberling Rubber 
European_Americans,George_Steinbrenner,"""George Steinbrenner was involved with thoroughbred "
European_Americans,Heinrich_Engelhard_Steinweg,"Heinrich Engelhard Steinweg, anglicized name Henry Engelhard Steinway, "
European_Americans,Henry_Melchior_Muhlenberg,"Henry Melchior Muhlenberg, was a German Lutheran pastor "
European_Americans,Henry_Melchior_Muhlenberg,The Henry Melchior Muhlenberg House was added to 
European_Americans,Henry_Melchior_Muhlenberg,"Life and Times of Henry Melchior Muhlenberg, "
European_Americans,Henry_Melchior_Muhlenberg,Missionary of Moderation: Henry Melchior Muhlenberg and the 
European_Americans,Chris_Strachwitz,Chris Strachwitz is a German-born American record 
European_Americans,Chris_Strachwitz,The Foundation owns the Chris Strachwitz Frontera 
European_Americans,Arthur_Hays_Sulzberger,Arthur Hays Sulzberger was the publisher of The 
European_Americans,Robert_Uihlein_Jr.,"Robert Uihlein Jr. was a German-American heir, businessman, "
European_Americans,John_Wanamaker,John Wanamaker was an American merchant and 
European_Americans,John_Wanamaker,John Wanamaker was instrumental in the 
European_Americans,John_Wanamaker,The John Wanamaker Masonic Humanitarian Medal 
European_Americans,John_Wanamaker,John Wanamaker was instrumental in the vision 
European_Americans,John_Wanamaker,"""John Wanamaker : The Triumph of Content "
European_Americans,John_Wanamaker,"(John Wanamaker, Innovator)
Advertising Hall of Fame
A Short "
European_Americans,Oscar_Werwath,Oscar Werwath was the founder and first 
European_Americans,Francis_Wolff,"Francis Wolff was a record company executive, "
European_Americans,Francis_Wolff,Francis Wolff took photographs during the recordings 
European_Americans,William_Zeckendorf,William Zeckendorf Sr. was a prominent American 
European_Americans,William_Zeckendorf,"McCrary and William Zeckendorf, Jr., vice-president of "
European_Americans,William_Zeckendorf,"The autobiography of William Zeckendorf, with Edward "
European_Americans,Adolphus_Busch,Adolphus Busch was the German-born co-founder of 
European_Americans,Eberhard_Anheuser,Eberhard Anheuser was a German American soap 
European_Americans,Eberhard_Anheuser,Eberhard Anheuser became president and CEO and 
European_Americans,Adolphus_Busch_III,Adolphus Busch III was an American brewing magnate 
European_Americans,Haffen_Building,The Haffen Building is a New York 
European_Americans,Haffen_Building,"For over a century, the Haffen Building "
European_Americans,Theodore_Hamm,"Theodore Hamm is an American author, writer and "
European_Americans,Schaefer_Beer,Schaefer Beer is a brand of American 
European_Americans,Schaefer_Beer,A large and quite famous Schaefer beer 
European_Americans,Joseph_Schlitz,The Joseph Schlitz Brewing Company was an 
European_Americans,Spoetzl_Brewery,Spoetzl Brewery is a brewery located in 
European_Americans,Spoetzl_Brewery,The Spoetzl Brewery originally intended to conclude 
European_Americans,Herman_Weiss,Herman Weiss was living in San Antonio 
European_Americans,Herman_Weiss,"According to the 1910 census, Herman "
European_Americans,Kentucky_Bourbon_Trail,The Kentucky Bourbon Trail is the name of 
European_Americans,Tom_Cruise,Widescreenings noted that for Tom Cruise's character 
European_Americans,Tom_Cruise,"Movies
Tom Cruise on WorldCat
Tom Cruise on IMDb
Tom Cruise "
European_Americans,Johnny_Depp,Works by or about Johnny Depp in 
European_Americans,Leonardo_DiCaprio,He established the Leonardo DiCaprio Foundation in 
European_Americans,Vin_Diesel,"Mark Sinclair, known professionally as Vin Diesel, "
European_Americans,Peter_Dinklage,"The New York Times.Interviews

Interview with Peter Dinklage about "
European_Americans,Joaquin_Phoenix,Both Joaquin Phoenix and Heath Ledger won 
European_Americans,Brad_Pitt,"According to the Dallas Observer, ""Brad Pitt "
European_Americans,Brad_Pitt,Brad Pitt collected news and commentary at 
European_Americans,Amy_Poehler,Amy Poehler makes cameo appearances in multiple 
European_Americans,Meryl_Streep,"It brings together Jeremy Irons, Meryl Streep, "
European_Americans,Meryl_Streep,"Roger Ebert wrote that ""Meryl Streep is "
European_Americans,Meryl_Streep,"The citation reads as follows, ""Meryl Streep "
European_Americans,Eddie_Albert,Eddie Albert was an American actor and 
European_Americans,Eddie_Albert,"Among the hundreds named were Eddie Albert, "
European_Americans,Eddie_Albert,"~ Eddie Albert, quoted in Vincent Price: "
European_Americans,Eddie_Albert,"Beginning in the 1940s, Eddie Albert Productions "
European_Americans,Eddie_Albert,Eddie Albert died of pneumonia on May 
European_Americans,Primetime_Emmy_Award,The Primetime Emmy Award is an American award 
European_Americans,Primetime_Emmy_Award,"The Primetime Emmy Awards generally air in mid-September, "
European_Americans,Fred_Astaire,"Fred Astaire was an American dancer, singer, "
European_Americans,Fred_Astaire,"""No dancer can watch Fred Astaire and "
European_Americans,Fred_Astaire,"Intensely private, Fred Astaire was rarely seen "
European_Americans,Fred_Astaire,"""Fred Astaire's Site-Specific Choreography: High Art "
European_Americans,Diedrich_Bader,"Karl Diedrich Bader is an American actor, "
European_Americans,John_Banner,John Banner was an Austrian-born American film 
European_Americans,Brian_Baumgartner,Brian Baumgartner is an American actor and 
European_Americans,Candice_Bergen,"Subsequently, Bergen hosted Exhale with Candice Bergen "
European_Americans,Candice_Bergen,"From its launch in 2008, Candice Bergen "
European_Americans,Frances_Bergen,Frances Bergen was an American actress and 
European_Americans,Karen_Black,"Karen Black at AllMovie
Works by or about Karen "
European_Americans,Karen_Black,"movie site
Podcast interview March 2007
Karen Black — "
European_Americans,Curt_Bois,"Curt Bois, born Kurt Boas, was a "
European_Americans,Johnny_Yong_Bosch,"Johnny Yong Bosch is an American actor, voice "
European_Americans,Julie_Bowen,"Julie Bowen Luetkemeyer is an American actress, "
European_Americans,Marlon_Brando,Marlon Brando Jr. was an American actor 
European_Americans,Marlon_Brando,"In a 1988 documentary, Marlon Brando: The "
European_Americans,Marlon_Brando,In the biopic Marlon Brando: The Wild 
European_Americans,Marlon_Brando,"In the 1965 documentary Meet Marlon Brando, "
European_Americans,Marlon_Brando,"They'd just drive around—Michael Jackson, Marlon Brando, "
European_Americans,Marlon_Brando,"Sociologist Dr. Suzanne Mcdonald-Walker states: ""Marlon Brando, "
European_Americans,Marlon_Brando,"Linda Williams writes: ""Marlon Brando [was] the "
European_Americans,Hermann_Braun,Hermann Braun was an American-born German motion-picture 
European_Americans,Felix_Bressart,Felix Bressart was a German-American actor of 
European_Americans,Felix_Bressart,"After almost 40 Hollywood pictures, Felix Bressart "
European_Americans,Dana_Carvey,"Dana Carvey at Emmys.com
""WTF Podcast, Episode "
European_Americans,Sarah_Chalke,"Sarah Chalke  is a Canadian actress, "
European_Americans,Carol_Channing,"In January 2011, the documentary Carol Channing: "
European_Americans,Carol_Channing,"(2004)
Carol Channing: The First Eighty Years "
European_Americans,Tony_Curtis,"The book includes Tony Curtis's prose, poetry, "
European_Americans,Willem_Dafoe,"""FILM; Willem Dafoe, Looking for Characters "
European_Americans,Doris_Day,"Doris Day was an American actress, singer, "
European_Americans,Doris_Day,The first episode of The Doris Day 
European_Americans,Doris_Day,"Doris Day is one of the greats, "
European_Americans,Doris_Day,"Hawthorne Publishing, ISBN 9780978716738
Braun, Eric, Doris "
European_Americans,Doris_Day,"Hotchner, AE, Doris Day: Her Own Story, "
European_Americans,Doris_Day,"Kaufman, David, Doris Day: The Untold Story "
European_Americans,James_Dean,"Forever James Dean, Warner Home Video
James Dean: "
European_Americans,James_Dean,James Dean: Race with Destiny directed by 
European_Americans,James_Dean,James Dean with James Franco as James 
European_Americans,James_Dean,"Living Famously: James Dean, Australian television biography "
European_Americans,James_Dean,"James Dean – Kleiner Prinz, Little Bastard "
European_Americans,Marlene_Dietrich,To these necessary elements Marlene Dietrich adds 
European_Americans,Marlene_Dietrich,The Marlene Dietrich Collection was sold to 
European_Americans,Patty_Duke,They hoped that Patty Duke would duplicate 
European_Americans,Patty_Duke,"Duke's own series, The Patty Duke Show, "
European_Americans,Patty_Duke,After the cancellation of The Patty Duke 
European_Americans,Aaron_Eckhart,(Farin Roberts interviews Aaron Eckhart in discussion 
European_Americans,Jodie_Foster,"""Jodie Foster and Brooke Shields: ""New Ways "
European_Americans,Jodie_Foster,Jodie Foster in the online catalogue of 
European_Americans,James_Garner,"James Garner was an American actor, producer, "
European_Americans,Janet_Gaynor,"Janet Gaynor was an American film, stage "
European_Americans,Janet_Gaynor,"Her headstone reads ""Janet Gaynor Gregory"", her "
European_Americans,Mitzi_Gaynor,"Mitzi Gaynor is an American actress, singer, "
European_Americans,Mitzi_Gaynor,Mitzi Gaynor is mentioned on The Marvelous 
European_Americans,Harry_Groener,Harry Groener is a German-born American actor 
European_Americans,Thomas_J._Hageboeck,Thomas J. Hageboeck was an American film and television 
European_Americans,Melora_Hardin,Melora Hardin is an American actress and 
European_Americans,Dwight_Hauser,Dwight Hauser was the father of actor 
European_Americans,James_Haven,James Haven Voight is an American actor 
European_Americans,Rita_Hayworth,Rita Hayworth was an American actress and 
European_Americans,Rita_Hayworth,"Hill later wrote Rita Hayworth: A Memoir, "
European_Americans,Rita_Hayworth,"Being Rita Hayworth: Labor, Identity, and Hollywood "
European_Americans,Rita_Hayworth,Rita Hayworth: A Pyramid Illustrated History of 
European_Americans,Rita_Hayworth,The Films of Rita Hayworth: The Legend 
European_Americans,Bill_Heck,Bill Heck is an American actor who 
European_Americans,Eileen_Heckart,Eileen Heckart was an American actress whose 
European_Americans,Eileen_Heckart,"In 2005, the Eileen Heckart Drama for "
European_Americans,Paul_Henreid,"Paul Henreid was an Austrian-British-American actor, "
European_Americans,Richard_Henzel,"Richard Henzel is a Chicago-based stage, film, "
European_Americans,Edward_Herrmann,"Kevin Thomas commented, ""Edward Herrmann, so often "
European_Americans,Katie_Holmes,"The film stars Katie Holmes, Stefania LaVie "
European_Americans,Rock_Hudson,"Morgan Fairchild said that ""Rock Hudson's death "
European_Americans,Tab_Hunter,"Tab Hunter was an American actor, singer, "
European_Americans,Tab_Hunter,The Tab Hunter Show had moderate ratings 
European_Americans,Tab_Hunter,"Tab Hunter on IMDb
Tab Hunter at the "
European_Americans,Emil_Jannings,"Emil Jannings was a German actor, "
European_Americans,Emil_Jannings,"136–45
Emil Jannings: Theater, Film – Das "
European_Americans,Emil_Jannings,"(posthumous)
Herbert Ihering: Emil Jannings: Baumeister seines "
European_Americans,Leatrice_Joy,Leatrice Joy was an American actress most 
European_Americans,Leatrice_Joy,"They had a daughter, Leatrice Joy Gilbert, "
European_Americans,Grace_Kelly,Kelly is mentioned in Grace Kelly Blues 
European_Americans,Grace_Kelly,Grace Kelly: Icon of Style to Royal 
European_Americans,Werner_Klemperer,"Werner Klemperer was a German-American actor, "
European_Americans,Werner_Klemperer,Werner Klemperer began acting in high school 
European_Americans,David_Koechner,David Koechner supported the 2004 US Presidential 
European_Americans,Kurt_Kreuger,"Kurt Kreuger, 89; Actor Chafed at Being "
European_Americans,Diane_Kruger,Diane Kruger is a German–American actress and 
European_Americans,Ashton_Kutcher,"Christopher Ashton Kutcher is an American actor, "
European_Americans,Ashton_Kutcher,"In 2019 Ashton Kutcher, Mark Cuban, Steve "
European_Americans,Cheryl_Ladd,"Cheryl Ladd is an American actress, singer and "
European_Americans,Jessica_Lange,"She commented, ""Jessica Lange already has two "
European_Americans,Jessica_Lange,"""Jessica Lange – Biography – Highest Rated "
European_Americans,Ed_Lauter,"To honor his work, the Ed "
European_Americans,Jennifer_Lawrence,"In 2015, she founded the Jennifer Lawrence "
European_Americans,Bruce_Lee,"Lee Jun-fan, known professionally as Bruce Lee, "
European_Americans,Bruce_Lee,"By contrast, according to Bruce Lee, Linda "
European_Americans,Bruce_Lee,Most of Bruce Lee's poems are categorized 
European_Americans,Bruce_Lee,Mainland Chinese only started watching Bruce Lee 
European_Americans,Bruce_Lee,"As such, the young Bruce Lee grew "
European_Americans,Bruce_Lee,wrote the 1975 book Bruce Lee: The 
European_Americans,Clara_Lipman,Clara Lipman was an American musical comedy 
